Subject        Act	mean	tBodyAcc-mean()-X	tBodyAcc-mean()-Y	tBodyAcc-mean()-Z	tBodyAcc-std()-X	tBodyAcc-std()-Y	tBodyAcc-std()-Z	tBodyAcc-mad()-X	tBodyAcc-mad()-Y	tBodyAcc-mad()-Z	tBodyAcc-max()-X	tBodyAcc-max()-Y	tBodyAcc-max()-Z	tBodyAcc-min()-X	tBodyAcc-min()-Y	tBodyAcc-min()-Z	tBodyAcc-sma()	tBodyAcc-energy()-X	tBodyAcc-energy()-Y	tBodyAcc-energy()-Z	tBodyAcc-iqr()-X	tBodyAcc-iqr()-Y	tBodyAcc-iqr()-Z	tBodyAcc-entropy()-X	tBodyAcc-entropy()-Y	tBodyAcc-entropy()-Z	tBodyAcc-arCoeff()-X,1	tBodyAcc-arCoeff()-X,2	tBodyAcc-arCoeff()-X,3	tBodyAcc-arCoeff()-X,4	tBodyAcc-arCoeff()-Y,1	tBodyAcc-arCoeff()-Y,2	tBodyAcc-arCoeff()-Y,3	tBodyAcc-arCoeff()-Y,4	tBodyAcc-arCoeff()-Z,1	tBodyAcc-arCoeff()-Z,2	tBodyAcc-arCoeff()-Z,3	tBodyAcc-arCoeff()-Z,4	tBodyAcc-correlation()-X,Y	tBodyAcc-correlation()-X,Z	tBodyAcc-correlation()-Y,Z	tGravityAcc-mean()-X	tGravityAcc-mean()-Y	tGravityAcc-mean()-Z	tGravityAcc-std()-X	tGravityAcc-std()-Y	tGravityAcc-std()-Z	tGravityAcc-mad()-X	tGravityAcc-mad()-Y	tGravityAcc-mad()-Z	tGravityAcc-max()-X	tGravityAcc-max()-Y	tGravityAcc-max()-Z	tGravityAcc-min()-X	tGravityAcc-min()-Y	tGravityAcc-min()-Z	tGravityAcc-sma()	tGravityAcc-energy()-X	tGravityAcc-energy()-Y	tGravityAcc-energy()-Z	tGravityAcc-iqr()-X	tGravityAcc-iqr()-Y	tGravityAcc-iqr()-Z	tGravityAcc-entropy()-X	tGravityAcc-entropy()-Y	tGravityAcc-entropy()-Z	tGravityAcc-arCoeff()-X,1	tGravityAcc-arCoeff()-X,2	tGravityAcc-arCoeff()-X,3	tGravityAcc-arCoeff()-X,4	tGravityAcc-arCoeff()-Y,1	tGravityAcc-arCoeff()-Y,2	tGravityAcc-arCoeff()-Y,3	tGravityAcc-arCoeff()-Y,4	tGravityAcc-arCoeff()-Z,1	tGravityAcc-arCoeff()-Z,2	tGravityAcc-arCoeff()-Z,3	tGravityAcc-arCoeff()-Z,4	tGravityAcc-correlation()-X,Y	tGravityAcc-correlation()-X,Z	tGravityAcc-correlation()-Y,Z	tBodyAccJerk-mean()-X	tBodyAccJerk-mean()-Y	tBodyAccJerk-mean()-Z	tBodyAccJerk-std()-X	tBodyAccJerk-std()-Y	tBodyAccJerk-std()-Z	tBodyAccJerk-mad()-X	tBodyAccJerk-mad()-Y	tBodyAccJerk-mad()-Z	tBodyAccJerk-max()-X	tBodyAccJerk-max()-Y	tBodyAccJerk-max()-Z	tBodyAccJerk-min()-X	tBodyAccJerk-min()-Y	tBodyAccJerk-min()-Z	tBodyAccJerk-sma()	tBodyAccJerk-energy()-X	tBodyAccJerk-energy()-Y	tBodyAccJerk-energy()-Z	tBodyAccJerk-iqr()-X	
11	2	WALKING_DOWNSTAIRS	11	0.27688027	-1.27E-02	-1.03E-01	-9.95E-01	-0.97307692	-0.98535702	-0.99550927	-0.97394796	-0.98517247	-0.94002751	-0.55459369	-0.81585037	0.84544241	0.68475694	0.83845531	-0.9878826	-0.99996466	-0.99972388	-0.9996665	-0.99586811	-0.98026464	-0.98275516	-0.62899733	-0.3967477	-0.42390021	0.3455076	-0.17399563	0.17812281	0.16944389	-0.020162546	0.13603355	-0.11440555	2.43E-01	0.30091239	-0.076444539	0.081957156	0.15267874	8.50E-03	-0.35591621	0.22730862	0.96920266	-0.15236144	8.13E-02	-0.9972646	-0.98648794	-0.99469268	-0.9973858	-0.98585056	-0.99474436	0.89494092	-0.17248553	0.073598516	0.98782618	-1.27E-01	0.083047547	-0.42413438	0.91482867	-0.96520249	-0.98868542	-0.9976194	-0.98410463	-0.99535648	-1	-1	-1	-0.34724955	0.38440621	-0.42220843	0.46073208	-0.28576279	0.23891514	-0.23875074	0.25912807	-0.16737037	0.21862019	-0.27037227	0.32024321	0.72373488	0.21537683	0.82187482	0.07139686	0.016842441	1.03E-03	-0.99123356	-0.97326434	-0.98501751	-0.99162152	-9.72E-01	-0.9833564	-0.98597618	-0.97600716	-0.9849359	0.99150933	0.98348507	0.9872201	-0.98501003	-0.99990192	-0.99938786	-0.9996679	-0.98784924
12	2	WALKING_UPSTAIRS	12	0.27622817	-2.14E-02	-1.08E-01	-9.98E-01	-0.98721376	-0.99272659	-0.99825127	-0.98599654	-0.99318188	-0.94390578	-0.57142214	-0.82069493	0.85053227	0.6865276	0.84601343	-0.9946236	-0.99999109	-0.99988649	-0.999879	-0.99747424	-0.9848678	-0.99293629	-0.83802192	-0.7750713	-0.60257621	0.34296593	-0.32393811	0.37100591	-0.10756761	0.2359226	-0.12935302	0.019638015	1.18E-01	0.53825701	-0.20844565	0.35594639	-0.13041131	-2.67E-01	-0.11897109	0.1655597	0.96925328	-0.15006376	8.29E-02	-0.9981272	-0.99482045	-0.99230114	-0.9981043	-0.99494978	-0.99228907	0.89494092	-0.17248553	0.074662215	0.98861347	-1.23E-01	0.083129108	-0.42580589	0.91496274	-0.96639363	-0.98817785	-0.9977609	-0.99549579	-0.99257602	-1	-1	-0.69366377	-0.3704154	0.37605091	-0.38122979	0.38607061	-0.48408907	0.4414063	-0.43185991	0.43728063	0.021171526	-0.001330397	-0.018672222	0.037008721	-0.35521247	-0.91145953	0.24547779	0.076084514	-0.002311558	-7.67E-03	-0.99817933	-0.98978834	-0.98953173	-0.99826225	-9.88E-01	-0.9866765	-0.99852895	-0.99570941	-0.9932593	0.99688375	0.99356066	0.9900018	-0.99349983	-0.99998592	-0.99984926	-0.9997911	-0.99632193
13	3	LAYING	13	0.278457	-2.04E-02	-1.13E-01	-9.99E-01	-0.98468004	-0.99627424	-0.99907654	-0.98293702	-0.99641031	-0.94390578	-0.56970419	-0.82503369	0.85206858	0.6865276	0.84601343	-0.99511608	-0.9999963	-0.99987726	-0.9999189	-0.99838369	-0.98062478	-0.9952756	-0.84967219	-0.67399747	-0.75465919	0.15746199	-0.046057965	0.048849273	0.00490674	0.29651622	-0.17940914	0.1371759	-1.32E-01	0.27060202	0.034357912	-0.070439343	0.099257233	-3.52E-02	-0.15630495	0.11396453	0.9689963	-0.1523621	8.32E-02	-0.9991516	-0.98730738	-0.99361292	-0.999187	-0.98674895	-0.99361409	0.89436796	-0.1726059	0.074662215	0.98861347	-1.26E-01	0.083771745	-0.41947189	0.91428105	-0.96520364	-0.98811148	-0.9991634	-0.9849496	-0.99361721	-1	-1	-0.69252448	-0.25762636	0.26148898	-0.26446874	0.26666447	-0.40000946	0.34690751	-0.33209989	0.33473553	0.006302991	0.011595614	-0.029685494	0.046128667	-0.52808146	-0.2221837	0.88213506	0.077102002	0.017027167	-9.85E-04	-0.99919161	-0.99013839	-0.99282486	-0.99950475	-9.88E-01	-0.9905351	-0.99923672	-0.99449156	-0.9952027	0.99819576	0.99415372	0.9904475	-0.99552569	-0.99999415	-0.99985655	-0.9998685	-0.99793485
14	3	SITTING	14	0.27717497	-1.47E-02	-1.07E-01	-9.99E-01	-0.99052638	-0.99336501	-0.99921135	-0.99068725	-0.99216753	-0.94332286	-0.56935747	-0.8225147	0.85203494	0.6926473	0.8463496	-0.99656409	-0.9999967	-0.99993598	-0.9998887	-0.99808164	-0.99289029	-0.99008837	-0.88821474	-0.55377311	-0.55088154	0.41209703	-0.12823691	0.26507977	0.067705297	0.28913632	-0.24061545	0.31522278	-1.52E-01	0.1805776	0.050365858	-0.039835807	-0.009991996	4.36E-02	-0.14385258	0.097965304	0.96904398	-0.15414125	8.18E-02	-0.9995776	-0.99425118	-0.99511053	-0.9996147	-0.9942071	-0.99541542	0.89436796	-0.17551413	0.0740879	0.98889992	-1.26E-01	0.083557737	-0.4181058	0.91440745	-0.96428473	-0.988517	-0.9997324	-0.99408745	-0.99632492	-1	-1	-0.90585081	-0.12575752	0.1681644	-0.21004093	0.2513952	-0.31762766	0.25529774	-0.23638524	0.23733237	-0.10605303	0.13306446	-0.16037066	0.1858735	0.39554996	0.96094431	0.38497511	0.07761238	0.019489223	1.52E-02	-0.99698535	-0.99236956	-0.9930363	-0.99711963	-9.91E-01	-0.9920527	-0.997499	-0.99449156	-0.992075	0.99182731	0.99580304	0.9937316	-0.99579558	-0.99997488	-0.9998973	-0.9998728	-0.99628685
15	3	STANDING	15	0.29794572	2.71E-02	-6.17E-02	-9.89E-01	-0.8166986	-0.90190653	-0.98895795	-0.79428042	-0.8880146	-0.92597669	-0.44846574	-0.73057881	0.84866648	0.68064999	0.83820463	-0.90380553	-0.99980374	-0.98939981	-0.9911975	-0.98937379	-0.76953683	-0.86902871	-0.16320286	0.054644779	0.07300286	0.15786284	-0.16033638	0.19031876	-0.32183034	-0.31540154	0.2793659	-0.30721057	3.43E-01	-0.082974088	0.02734429	-0.046471172	-0.086541692	8.22E-01	0.73765624	0.94534472	0.94489486	-0.29262334	-2.14E-02	-0.9640453	-0.81461226	-0.86787383	-0.9649788	-0.81020875	-0.86139137	0.87758813	-0.2777543	-0.00736195	0.94674897	-3.20E-01	-0.047335567	-0.21978717	0.85095811	-0.85222007	-0.9977753	-0.967784	-0.80352373	-0.84509268	-0.71693773	-1	-1	-0.45115692	0.44635787	-0.44147083	0.43665655	-0.96405311	0.96424812	-0.96696057	0.97066809	-0.95151825	0.95737213	-0.96273843	0.96422055	0.9820383	0.92022158	0.9745339	0.066656163	-0.068367084	-3.36E-02	-0.99027112	-0.98429137	-0.99104766	-0.99069635	-9.84E-01	-0.9916588	-0.99062812	-0.98847153	-0.9846937	0.99067764	0.98344526	0.9811695	-0.99079815	-0.99988631	-0.99970692	-0.9998267	-0.99305903
16	3	WALKING	16	0.27920345	-2.30E-02	-1.22E-01	-9.97E-01	-0.97484812	-0.98338551	-0.99709389	-0.97333193	-0.98406535	-0.9417158	-0.57093916	-0.81763455	0.84866648	0.68064999	0.83820463	-0.98440195	-0.99998138	-0.99972099	-0.9993663	-0.99668414	-0.97504864	-0.98384372	-0.62797094	-0.66763441	-0.76162511	0.2910437	-0.16003429	0.14497072	0.067883442	0.14561603	-0.19285001	0.055579133	2.49E-01	0.33757355	-0.26116712	0.17672842	-0.22223962	3.30E-01	0.23799944	0.53873094	0.95201342	-0.26311695	-3.58E-03	-0.9950938	-0.97591253	-0.97119457	-0.9959044	-0.97876537	-0.97385708	0.8781599	-0.2777543	-0.00736195	0.96863457	-2.48E-01	-0.014843606	-0.33394807	0.86950975	-0.88412852	-0.9997959	-0.9984548	-0.9820519	-0.97734475	-1	-1	-1	-0.66801068	0.67166052	-0.67509047	0.67846138	-0.96439533	0.96725218	-0.97278759	0.97927881	-0.94062246	0.95243163	-0.96382577	0.97140009	0.58269297	0.64056672	0.96107484	0.074659313	-0.001281086	-2.66E-02	-0.99505528	-0.99527456	-0.99513244	-0.99521818	-9.94E-01	-0.9939791	-0.99700681	-0.99887852	-0.9940144	0.99067764	0.99614642	0.9886633	-0.99636226	-0.99995408	-0.99994289	-0.9999154	-0.99236193
17	3	WALKING_DOWNSTAIRS	17	0.27903836	-1.48E-02	-1.17E-01	-9.97E-01	-0.98186562	-0.98257653	-0.99721998	-0.98161964	-0.98133604	-0.9417158	-0.56349958	-0.8242149	0.85257303	0.6888947	0.83839767	-0.98929607	-0.99998225	-0.99985807	-0.9995147	-0.99667618	-0.98359476	-0.97765292	-0.64563295	-0.48190674	-0.67691584	0.19314486	-0.040289908	0.10950497	-0.046524407	0.3397507	-0.4080555	0.42869234	-9.50E-02	0.27391497	-0.229932	0.075729287	0.005908506	2.80E-01	0.12711242	0.53834512	0.95272437	-0.26509148	-7.71E-03	-0.9992805	-0.99197906	-0.97103653	-0.9992863	-0.99344395	-0.97117875	0.8781599	-0.28062914	-0.008476864	0.97277627	-2.36E-01	-0.010778031	-0.31617569	0.87137227	-0.88229013	-0.99961135	-0.9993781	-0.99672713	-0.97109518	-1	-1	-1	-0.28317597	0.30319968	-0.322605	0.34146445	-0.79164383	0.77838014	-0.77872672	0.7850238	-0.63926683	0.6476996	-0.65591524	0.66103583	-0.58100374	-0.41060157	0.83074477	0.076711586	0.012251865	1.01E-02	-0.99481489	-0.99243002	-0.99605297	-0.99416634	-9.91E-01	-0.9951498	-0.99515424	-0.99465312	-0.9940144	0.99491389	0.99385938	0.9991108	-0.99561433	-0.99995123	-0.99989856	-0.9999338	-0.99072231
18	3	WALKING_UPSTAIRS	18	0.2801349	-1.39E-02	-1.06E-01	-9.98E-01	-0.98751567	-0.99040744	-0.99801432	-0.98795448	-0.99219012	-0.94207598	-0.56349958	-0.81589176	0.84985145	0.69387601	0.83839767	-0.99490653	-0.99998663	-0.99990377	-0.9998227	-0.99790967	-0.99010203	-0.99370816	-0.64211168	-0.49609317	-0.54455916	0.33571602	-0.13604554	0.20566682	-0.047574216	0.2035949	-0.22658795	0.37931261	-2.13E-01	0.10140072	-0.007270895	0.076415062	-0.15366061	1.53E-01	-0.097573537	0.1283793	0.95306401	-0.26471825	-1.16E-02	-0.9986322	-0.99238313	-0.99072749	-0.9986487	-0.99196677	-0.99118363	0.87888016	-0.28303343	-0.016709792	0.97297016	-2.36E-01	-0.010778031	-0.30625479	0.87226299	-0.88264601	-0.99941329	-0.9986137	-0.99150548	-0.9918677	-1	-1	-1	-0.27375121	0.30426162	-0.33499689	0.36602841	-0.47077138	0.42811315	-0.41931813	0.42565287	-0.30192345	0.30086211	-0.29950365	0.29561713	0.95408754	0.42776015	0.1673022	0.07525447	0.015419535	1.66E-02	-0.99497881	-0.99145508	-0.99562514	-0.99477209	-9.90E-01	-0.9957341	-0.99515424	-0.99465312	-0.9930734	0.99508211	0.99385938	0.9915035	-0.99590484	-0.99995318	-0.99988131	-0.9999254	-0.99273379
19	4	LAYING	19	0.27773106	-1.82E-02	-1.09E-01	-9.97E-01	-0.99322197	-0.99612795	-0.99790305	-0.99271072	-0.99649182	-0.94487012	-0.57509103	-0.81589176	0.84715408	0.69259112	0.84722607	-0.99814286	-0.99998657	-0.99996318	-0.999944	-0.99748035	-0.99383785	-0.99522186	-0.70181918	-0.75322464	-0.66981175	0.32257202	-0.13541257	-0.018095622	0.36422547	0.20138733	-0.11428477	0.27952899	-9.25E-02	0.46136184	-0.24245035	0.41730391	-0.15496366	1.91E-01	-0.045007306	0.030811416	0.95360569	-0.26305774	-1.11E-02	-0.9987754	-0.99697129	-0.99493392	-0.9987843	-0.99737161	-0.99548274	0.87908726	-0.28300845	-0.01925744	0.97325777	-2.34E-01	-0.010586199	-0.31095781	0.87368389	-0.88422429	-0.99944712	-0.9987836	-0.99823449	-0.99719962	-1	-1	-1	-0.42062727	0.46972548	-0.51949425	0.56999098	-0.33754638	0.29686518	-0.2996823	0.32152828	-0.18313092	0.19806161	-0.21295226	0.22565888	0.89428322	0.91980763	0.99029772	0.075021356	0.004210314	-5.10E-03	-0.99576851	-0.99245139	-0.99513475	-0.99575252	-9.91E-01	-0.9937237	-0.9959515	-0.99706993	-0.9930734	0.99578156	0.99586637	0.9915035	-0.99577916	-0.9999622	-0.99989879	-0.9999164	-0.99320234
20	4	SITTING	20	0.27556818	-1.70E-02	-1.11E-01	-9.98E-01	-0.9905223	-0.99762104	-0.99820522	-0.98946983	-0.99719303	-0.94566163	-0.57334183	-0.82658225	0.84715408	0.69259112	0.84750921	-0.99741806	-0.9999879	-0.9999465	-0.9999566	-0.99843035	-0.99035381	-0.99445805	-0.80591961	-0.66103907	-0.72913892	0.28494538	-0.12178053	-0.074247996	0.53600328	0.21198761	-0.20414878	0.41598224	-2.72E-01	0.54289847	-0.3334753	0.40217759	-0.009120481	1.11E-01	0.074452759	0.25549758	0.95359464	-0.26348997	-1.14E-02	-0.9987486	-0.99585747	-0.99422799	-0.9987563	-0.99563345	-0.99421047	0.87908726	-0.28300845	-0.01925744	0.97336429	-2.34E-01	-0.010399701	-0.30891958	0.8736549	-0.88381482	-0.99942462	-0.9986621	-0.99517799	-0.99390774	-1	-1	-1	-0.43365517	0.47801048	-0.52273333	0.56788474	-0.24496335	0.18790487	-0.17925064	0.19196445	-0.1620034	0.19508609	-0.22845925	0.259883	0.95136401	0.99525197	0.96263371	0.076113384	0.01842771	-6.05E-03	-0.99667367	-0.99275996	-0.99654064	-0.99702564	-9.91E-01	-0.9943137	-0.99574132	-0.99706993	-0.9982634	0.99609018	0.99344877	0.9959881	-0.99662062	-0.99997178	-0.999904	-0.9999429	-0.99585943
21	4	STANDING	21	0.27756171	-1.43E-02	-1.08E-01	-9.98E-01	-0.99431129	-0.99595166	-0.99836517	-0.99360447	-0.99559481	-0.94147242	-0.57295816	-0.82002259	0.85161294	0.69476646	0.84750921	-0.99810107	-0.99998932	-0.9999577	-0.9999417	-0.99822682	-0.99306092	-0.9939991	-0.74225103	-0.60838995	-0.62526153	0.40506799	-0.21790843	0.17636191	0.25502192	0.29412943	-0.2519759	0.3568113	-8.02E-02	0.40504432	-0.090444859	0.035136329	0.1328816	6.71E-02	-0.039385653	0.20571749	0.95313551	-0.2634369	-1.25E-02	-0.9990282	-0.99464403	-0.99675098	-0.9990762	-0.99477697	-0.9968874	0.87877147	-0.28187025	-0.020073203	0.97318829	-2.34E-01	-0.010411871	-0.30718679	0.87245047	-0.88386424	-0.99935397	-0.9992007	-0.99491334	-0.99723758	-1	-1	-1	-0.30425282	0.35550763	-0.40744318	0.46010008	-0.0624868	-0.021620615	0.04599621	-0.043129492	-0.12315625	0.15722109	-0.19160825	0.2241376	-0.35804548	0.87796408	0.10262377	0.075342269	0.018055718	-4.97E-03	-0.99611698	-0.99343265	-0.9939722	-0.9960784	-9.92E-01	-0.9921394	-0.99574132	-0.99688325	-0.9927162	0.99655341	0.99344877	0.9950578	-0.99573927	-0.99996599	-0.99991511	-0.9998929	-0.99430853
22	4	WALKING	22	0.27715238	-1.80E-02	-1.07E-01	-9.98E-01	-0.98995727	-0.99658567	-0.99829082	-0.9896687	-0.99670045	-0.94147242	-0.57295816	-0.81751965	0.84968627	0.68945922	0.84986038	-0.99765121	-0.99998837	-0.999941	-0.9999489	-0.99823553	-0.99036905	-0.9953074	-0.74225103	-0.73493716	-0.60461322	0.44536515	-0.24991967	0.28219017	-0.1142313	0.39844752	-0.17642482	0.091882618	1.81E-01	0.46733893	-0.074143456	0.037623525	0.037902118	1.16E-01	0.10881227	0.11959726	0.95318325	-0.26189643	-1.20E-02	-0.9990405	-0.99499448	-0.99536331	-0.9989448	-0.99516342	-0.99527454	0.8786168	-0.28149769	-0.019785586	0.97318829	-2.34E-01	-0.010411871	-0.31246224	0.87257568	-0.88531821	-0.99938473	-0.9988382	-0.99575777	-0.99485478	-1	-1	-1	-0.25887419	0.29814548	-0.33736856	0.37658596	0.10921283	-0.20379003	0.22729581	-0.21856636	-0.022626448	0.073367805	-0.12466537	0.17438906	0.79214304	0.95708072	0.85243397	0.073413536	0.004524599	-5.89E-03	-0.99550617	-0.98680662	-0.99249984	-0.99510839	-9.86E-01	-0.9909111	-0.99618842	-0.98848973	-0.9923386	0.99394399	0.98783769	0.9918249	-0.99322256	-0.99995926	-0.99978633	-0.9998613	-0.99334986
23	4	WALKING_DOWNSTAIRS	23	0.2756763	-2.13E-02	-1.11E-01	-9.98E-01	-0.99009076	-0.99459257	-0.99833345	-0.98947266	-0.99448451	-0.94456672	-0.57528783	-0.81751965	0.84968627	0.68945922	0.84137235	-0.99562527	-0.99998832	-0.99991263	-0.9999074	-0.99824944	-0.99071117	-0.99455936	-0.79605084	-0.81314755	-0.69259835	0.322554	-0.12692706	0.12110291	0.089860259	0.34089819	-0.1410933	0.14608733	4.51E-02	0.49078427	-0.20440761	0.227647	-0.19675799	-9.78E-02	0.084406452	0.10756232	0.95309294	-0.26245862	-1.15E-02	-0.9983326	-0.99198868	-0.99706732	-0.998274	-0.99192076	-0.99722501	0.8786168	-0.28149769	-0.019785586	0.97269154	-2.35E-01	-0.010142149	-0.31245443	0.87233892	-0.88478599	-0.99941999	-0.998202	-0.99224966	-0.99744189	-1	-1	-1	-0.33166912	0.36414095	-0.39699222	0.43030029	0.23044755	-0.33184967	0.35401547	-0.34030567	-0.19058067	0.22555884	-0.26083141	0.29409522	0.97753979	0.77592298	0.68122622	0.076943687	0.005482978	1.60E-03	-0.9956916	-0.98292126	-0.99269663	-0.99538495	-9.82E-01	-0.9915791	-0.99654598	-0.98848973	-0.9916744	0.99394399	0.98783769	0.9918249	-0.99224884	-0.99996135	-0.99969061	-0.9998657	-0.99418727
24	4	WALKING_UPSTAIRS	24	0.2792002	-1.77E-02	-1.09E-01	-9.98E-01	-0.98730784	-0.99083159	-0.99886852	-0.98677131	-0.98963739	-0.94367519	-0.56780337	-0.82543702	0.85001518	0.69190301	0.84137235	-0.99512555	-0.99999178	-0.99992007	-0.9998368	-0.99928724	-0.98696053	-0.98791496	-0.72891185	-0.62171508	-0.60920547	0.29575672	-0.07573276	-0.027520221	0.2387717	0.24623889	-0.11538474	0.23117192	-8.65E-02	0.35122763	-0.16057288	0.12309791	-0.010820783	-4.12E-02	-0.039424574	0.43650203	0.95273161	-0.26500697	-1.27E-02	-0.9984994	-0.99227999	-0.99292597	-0.9984813	-0.99229577	-0.99264043	0.87858596	-0.28236083	-0.019791384	0.97263986	-2.36E-01	-0.011413149	-0.30304553	0.87139136	-0.88237099	-0.99933445	-0.9984686	-0.99276713	-0.99208613	-1	-1	-1	-0.35098761	0.36617151	-0.38150015	0.3970853	0.18351046	-0.27826002	0.29658698	-0.2804222	-0.31671424	0.34254024	-0.3683286	0.39162361	0.36635015	0.1508776	0.96883773	0.078642693	0.016503342	-4.85E-05	-0.99671667	-0.98591724	-0.99281698	-0.99689386	-9.83E-01	-0.9919086	-0.99654598	-0.99565038	-0.9916744	0.99699399	0.98858268	0.9943356	-0.9934745	-0.99997219	-0.99976577	-0.9998684	-0.99618402
25	5	LAYING	25	0.28171549	-1.19E-02	-1.03E-01	-9.99E-01	-0.98848901	-0.99318367	-0.99867433	-0.98854392	-0.99328718	-0.94255883	-0.56386922	-0.81539879	0.85252893	0.69354066	0.84726168	-0.9944015	-0.99998971	-0.9998814	-0.999845	-0.99844717	-0.99068384	-0.99355036	-0.64067755	-0.45340072	-0.47274791	0.17646672	-0.011826038	-0.029310417	0.20573145	0.21346949	-0.098318885	0.087367711	-2.44E-02	0.42089836	-0.13733979	-0.072603854	-0.008680841	-2.24E-01	-0.04662344	0.26522187	0.9532188	-0.2650432	-1.31E-02	-0.9974938	-0.99145541	-0.99475932	-0.9973815	-0.99183216	-0.99500224	0.87914624	-0.2815548	-0.019939193	0.97263986	-2.36E-01	-0.011413149	-0.30088027	0.87266922	-0.88233553	-0.99930451	-0.9972601	-0.99348553	-0.99545569	-1	-1	-1	-0.23249122	0.24204734	-0.2514525	0.26081044	0.008043701	-0.096987506	0.12140007	-0.11633103	-0.38812301	0.41335749	-0.43867929	0.46151667	0.69162658	0.57024894	0.97354191	0.074924981	0.009953907	6.88E-04	-0.99683571	-0.98672319	-0.99262375	-0.99716524	-9.84E-01	-0.9920911	-0.99555399	-0.99542934	-0.9933306	0.99639385	0.99144058	0.9927062	-0.99374394	-0.99997341	-0.99978456	-0.9998641	-0.99695504
26	5	SITTING	26	0.27899267	-1.45E-02	-1.07E-01	-9.98E-01	-0.98606983	-0.99342424	-0.99805916	-0.98519239	-0.99501788	-0.94255883	-0.56386922	-0.81539879	0.85044026	0.69188515	0.84156459	-0.99565454	-0.9999899	-0.99989741	-0.9998891	-0.99728846	-0.98613939	-0.99736787	-0.66777064	-0.51727554	-0.55463089	0.30073238	-0.13853724	0.2887614	-0.089848413	0.30241639	-0.18190834	0.23543096	-1.97E-01	0.42456054	-0.082530588	-0.10979243	0.0540301	1.32E-01	0.27857064	0.28104887	0.95419361	-0.26194319	-1.12E-02	-0.9979682	-0.98848774	-0.99047056	-0.9978003	-0.98821777	-0.99012748	0.8799811	-0.28034554	-0.018279905	0.97384493	-2.35E-01	-0.011160708	-0.31262308	0.87522686	-0.88526668	-0.99943833	-0.9975451	-0.98828121	-0.98980171	-1	-1	-1	-0.23685472	0.25745982	-0.2780519	0.29871416	-0.071545394	-0.013900581	0.040235434	-0.039459084	-0.2080136	0.21906906	-0.23004632	0.23878738	0.89179034	0.95990196	0.97983054	0.074219489	0.004487238	6.93E-03	-0.99605338	-0.98671816	-0.99156012	-0.99561166	-9.84E-01	-0.9903089	-0.99555399	-0.99432467	-0.9923292	0.99639385	0.99144058	0.9927062	-0.99260664	-0.9999653	-0.99978431	-0.99984	-0.99281392
27	5	STANDING	27	0.27573444	-1.80E-02	-1.07E-01	-9.99E-01	-0.99366888	-0.9941888	-0.99940654	-0.99362014	-0.99358295	-0.94288961	-0.57586911	-0.82266472	0.85044026	0.69127318	0.84156459	-0.99824199	-0.9999964	-0.99996669	-0.9999052	-0.99912839	-0.99371261	-0.99224589	-0.8268731	-0.75315631	-0.57251114	0.5040255	-0.19520246	0.26626062	-0.098672529	0.49156335	-0.27094132	0.39031747	-1.36E-01	0.469383	-0.11459019	0.049629795	0.006897786	1.43E-01	0.079348194	0.25680704	0.95458893	-0.26049928	-9.96E-03	-0.9990051	-0.99730066	-0.99773765	-0.9990039	-0.99721134	-0.9977446	0.8799811	-0.28034554	-0.018208879	0.97436858	-2.31E-01	-0.00831573	-0.31904764	0.87626443	-0.88663004	-0.99952063	-0.9990049	-0.99694562	-0.99762048	-1	-1	-1	-0.19782647	0.22163515	-0.24584944	0.27055286	-0.26022091	0.2028964	-0.19280261	0.20356202	-0.004289382	0.010519388	-0.016319652	0.019912715	0.62263572	0.2587332	0.46643605	0.073460968	0.01837229	1.44E-03	-0.99656406	-0.98927805	-0.99108795	-0.99642666	-9.88E-01	-0.9898596	-0.99771185	-0.99432467	-0.9904165	0.994908	0.98800821	0.9912408	-0.99382783	-0.99997065	-0.99983942	-0.9998291	-0.9932958
28	5	WALKING	28	0.14450396	1.89E-01	6.28E-02	-9.04E-01	-0.18193654	-0.44315051	-0.90110019	-0.11081268	-0.40059935	-0.93189578	0.042098681	-0.3365258	0.71647623	0.65581306	0.80898559	-0.53697289	-0.99147358	-0.79322292	-0.8142862	-0.89712813	-0.15862471	-0.40196407	-0.48472227	0.55583606	0.1738077	-0.041077609	0.013076571	0.073864994	-0.31871724	-0.27818848	-0.10415121	0.46032895	-1.14E-01	-0.19921508	-0.098337991	0.052228156	0.26252715	-9.91E-01	-0.9503355	0.98594537	0.87409866	0.042479149	3.33E-01	-0.8141894	-0.25461649	-0.34244329	-0.807029	-0.24906181	-0.35495765	0.86053314	0.15158093	0.40688316	0.84957326	-1.98E-01	0.11301998	0.08157873	0.67244755	-0.95460358	-0.76875065	-0.7830231	-0.24929859	-0.44109235	0.20080203	0.12200461	0.64780652	-0.91393457	0.91331398	-0.91230496	0.91109911	-0.98417367	0.98434769	-0.98563708	0.98737139	-0.9985746	0.99917535	-0.99920661	0.99522524	-0.98517456	-0.9452333	0.98713302	0.13805762	-0.34777099	-3.35E-01	-0.98122357	-0.96614228	-0.98349118	-0.98447997	-9.65E-01	-0.9798738	-0.96486615	-0.97899074	-0.9977644	0.98270097	0.9630379	0.9762039	-0.97442362	-0.99968427	-0.99871193	-0.999467	-0.98668169
